pr_gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ARHGAP24,470.25404191965,-0.800596335475064,0.37264145502756,-2.14843604938117,0.031679131573714,0.243386658927501
BMP4,940.0782080864329,1.3386096979833602,0.595416879276182,2.24818903288505,0.0245641387071236,0.218425015426008
CHD5,39.0618459166552,2.2601427369583598,0.897568351137639,2.51807311843572,0.0117998822362631,0.152611691004075
PIKFYVE,710.516604877069,-0.6941037241090611,0.29551873377363,-2.34876386767667,0.0188358478100157,0.19244230829201
SPC25,87.7810628385659,1.37336962324124,0.475537591119892,2.88803587536992,0.00387655655615929,0.0843462132663595
ASPHD1,496.719775842856,1.48912105742637,0.5449673409751761,2.7324959597793597,0.0062856442386601,0.10755164472053001
QRSL1,370.922855922873,-0.734453326573461,0.243838024223361,-3.01205412450638,0.00259486326662792,0.0682565227030603
FCER1G,708.493103983694,-1.29152127836683,0.48558139529806604,-2.65974209653162,0.00782005063265364,0.121427817048359
AKR1B10,1133.57438200131,3.12240561566876,1.00285017821736,3.11353149601973,0.0018486277778584,0.0581789570660293
FAM49A,124.081925209389,-1.5185746489546401,0.512522355660937,-2.9629432398052598,0.00304712752053973,0.0748499641054528
GGA2,1807.6317934258802,-1.01382480512067,0.251964575275357,-4.02367993204093,5.72957722711319e-05,0.00979078165868566
FHOD1,667.823561230784,-1.15292566622267,0.253359102832436,-4.55055947599081,5.35034604668574e-06,0.0025484999655889
GJC2,168.918822006058,2.3236734719477,0.724990596994188,3.20510842703568,0.00135011610755516,0.0499235468937514
PSMB5,2108.39841688603,0.43084231566516495,0.19995517682373104,2.15469447957814,0.0311857500818508,0.24154722160828
ACOT11,330.46105915047,1.23984059369704,0.41406515013314293,2.9943128353071202,0.00275063757677803,0.0705135997233979
CRYM,50.72063025036879,2.05808092598642,0.7672521147362991,2.6824050223618703,0.0073094904151657794,0.11732464396801598
ME2,572.3533798394909,-0.643273475814569,0.271398020703831,-2.37022169191335,0.0177774222096933,0.187178826852676
IFFO1,426.58000214183403,-1.0711240639178399,0.353528890989803,-3.0298063078209103,0.0024471062049064,0.0664694468422978
SAR1B,539.25506305949,0.646920041049342,0.247286520127889,2.6160748297754903,0.0088947062085844,0.131180169221834
AKAP7,372.296005557852,-1.46553437165861,0.657280755971199,-2.22969310807394,0.0257678237425801,0.222955344584077
AKAP1,1845.96745702998,1.0542869262055001,0.317426335238278,3.32135934913558,0.0008958011983129109,0.038885715071593
CDC45,122.30501282386999,1.5082109958934298,0.601495803937978,2.5074339438766,0.0121611309706655,0.15441482148920002
MB,53.2327909715486,2.41999974744061,0.999711709160794,2.42069761238675,0.0154907571287532,0.17609817312948603
LIMD1,776.1832873110201,-0.6346342830006609,0.241289619879147,-2.6301764796949305,0.00853405534352688,0.1284200934214
IL2RB,283.56335724816,-1.58280197682793,0.558174988019852,-2.83567341926765,0.00457291806701368,0.0911686742229061
ATP6V1B2,2419.5491383594,-0.663999022344097,0.258386595548923,-2.56978896654248,0.0101760483815636,0.141660882051087
KCNAB2,465.68570146225,-1.3064637592283201,0.434139429620659,-3.00931836661294,0.0026183458523455698,0.0686692370561583
LRRC42,705.510729476726,0.500256519315759,0.228879793587353,2.1856735864489196,0.0288394946735033,0.23530891394714
B3GNT3,2280.98511175086,2.6807953744378503,0.562119530819671,4.76908420265841,1.8506529966778702e-06,0.00155313849587861
STAT4,112.569382559224,-1.28544484384209,0.58017539657859,-2.21561419429817,0.0267179359040546,0.22671011187918
HLA-DRB6,614.897556822506,-1.30625235091429,0.613988592224847,-2.12748635309487,0.0333796940180797,0.248782251058612
SYK,1389.95972460624,-1.0321395886945401,0.36706116970682895,-2.8119007780608,0.004924969306422979,0.0947572697122255
MPZL2,1969.01746002918,1.27534364128869,0.5366225252913971,2.37661220165171,0.0174724465878967,0.18595072383157701
LAG3,69.4680911473108,-1.31654849768025,0.60055318715001,-2.19222631042568,0.0283631695713673,0.233236186459602
KRT75,4.63464577983638,-3.5087872632503503,1.5113641861081002,-2.3216027582907097,0.0202543352416781,0.19958387891676102
SASH3,527.682231989755,-2.25606869724544,0.6208800573455799,-3.6336626866237403,0.000279426121328577,0.0224867852159582
AAMP,2858.14393389008,0.532621026565337,0.18804540439328102,2.8324065046088798,0.0046199074560245,0.0912341618542529
TTC22,177.234792568829,1.4612757474845202,0.45470154460319506,3.2137030648526603,0.00131035105584487,0.0490310552191294
SLC22A18,865.2507955019271,1.5358203068465,0.5636931164668539,2.72456814174492,0.0064385642636631,0.10898019620225
PTK6,1064.8987272007,2.28535433216173,0.685877103413689,3.33201723863831,0.0008621891532959799,0.038281065026629
IL18RAP,30.5612415119961,-2.4283675204960002,0.6096482068467729,-3.98322752896465,6.798560873438349e-05,0.0103232925027871
ARHGDIB,3578.6299858412895,-1.14678552586381,0.380680694076095,-3.01246042604559,0.00259139221591227,0.0682565227030603
STIL,178.45593272385898,0.96763760466138,0.401689854963604,2.40891720989333,0.0159999270484148,0.179378316985536
CES2,1998.73518646397,0.9414538118324051,0.44240027187884895,2.1280588455203797,0.033332204924153,0.248781539822969
BDH1,410.99306291105904,1.00989626663463,0.42818583638592295,2.35854664217433,0.0183466540569827,0.19071835113224397
HLA-DMB,1599.7512328554199,-1.49864838610748,0.498442599205978,-3.00666192756164,0.00264133334921163,0.0687549066031382
TBX21,26.7364449016562,-2.9507654720155494,0.6457071059318629,-4.56982034874326,4.88142478477768e-06,0.0023897286224145
PCK1,218.11257790238,3.0803593891413503,1.0987200467138398,2.80358895639921,0.00505372888315052,0.0960808175152586
PLA2G7,224.770918946632,-1.3776403367568202,0.6432417442380309,-2.1417147582496203,0.0322164423908549,0.24505074695573
MARCKS,4275.68591208166,-0.606228083807692,0.217721973836702,-2.78441387024344,0.00536245609871994,0.0992730318107565
PLA2G3,11.2301780447527,4.56240912381979,1.71067591274901,2.6670213158541096,0.00765268180202283,0.119801084431262
TRANK1,866.1233697512331,-0.891398964564266,0.29207320360104805,-3.05197105922068,0.00227344019166232,0.0641289750998967
ZFYVE26,745.2225049300889,-0.42534629213740505,0.182309762247977,-2.33309663120975,0.0196430742395052,0.19647533507210002
RPN1,7343.64672682652,0.454624722164717,0.211693992617568,2.14755608576013,0.0317490371749181,0.24344205836104396
TMEM40,25.493774658990503,3.1439558324396497,1.3128952213261398,2.39467383334977,0.0166351559227212,0.181609107910273
DPF3,15.2501007541031,-1.1625141827433898,0.49302268699204,-2.35793243072841,0.0183770375997881,0.19071835113224397
DPF1,5.8462760065256205,2.27558208242664,0.9703722099878141,2.34506105904992,0.0190239638612777,0.193243999476172
EPB41L1,2808.0916216298997,0.749290874723108,0.34731856054755395,2.15735915046359,0.0309776914867908,0.241338255940576
PLEKHM2,1892.67036884716,-0.458616716153716,0.19089765701017397,-2.4024219224926,0.0162869109750569,0.180569086971512
KLF13,2553.01744642828,-0.6118264307094561,0.269996917673567,-2.26604968671964,0.0234483412564774,0.214781053196494
KLF12,416.556240356249,-1.19746620880449,0.392400114123758,-3.0516459239021096,0.00227590393680975,0.0641289750998967
TYRP1,26.2293669406663,2.00358615610731,0.925833540020532,2.16408897442069,0.0304575215301037,0.240710026657644
ZBTB7B,1586.1519488261,0.603047135680046,0.28222961734702395,2.13672520038374,0.0326203490776132,0.24695061518206798
ENGASE,727.6615082250979,-0.9832072782573579,0.41840919800522,-2.34987013417686,0.0187799620390107,0.192213355917558
KLK6,1539.0434762866198,3.6234495677900003,1.0782837174484399,3.36038605531783,0.000778336290267865,0.0372523265628495
HBB,859.413428777886,-3.25678135705031,1.0496617349342101,-3.1026960864248596,0.0019176646029484398,0.0591890034367133
SLC22A3,521.029642261426,1.30685958106273,0.59536190561055,2.19506751901188,0.0281587547565,0.23233609261636498
TPX2,706.0362830258231,1.37530597291189,0.538943216535102,2.55185691315277,0.0107150513768643,0.14559912526280402
INPP4A,599.668522322689,-0.687419904027506,0.24793990984471898,-2.7725262320940094,0.00556230360960428,0.101480371444789
MICAL3,1178.7784598284,-0.8192361271240529,0.276854374898911,-2.9590868030284305,0.0030855217588179303,0.0751667982086869
UBE2G2,1380.1366511335098,-0.369403541546085,0.15449847217850302,-2.39098507795785,0.0168032357976849,0.18170716720390398
PRF1,182.558053241012,-2.2156095524241697,0.512983252093556,-4.31906800735105,1.56689496340697e-05,0.004984959110476621
RFX5,978.197151679747,-0.788331170114338,0.213100755525536,-3.69933540671972,0.000216164773898659,0.0197393159336268
CLTB,4543.80060261455,1.07418817805877,0.44216512544943803,2.4293824099467702,0.0151245702401222,0.17369557554478998
ADRBK2,616.558608729859,-1.2210721370997402,0.403918518130758,-3.0230655003157003,0.00250228076388458,0.0669174095900112
RNF103,1723.35748794742,0.6159395179217491,0.283317610458549,2.1740248229711203,0.0297032710359791,0.23837505047124602
CD300C,55.9065609784072,-1.35743858416041,0.5215182766460179,-2.60285908461416,0.00924499440555038,0.134656017688777
BAIAP3,800.1866143598869,2.0285066933409,0.820622097974463,2.47191331838108,0.013439209802443002,0.163685303081034
ALDH18A1,2108.9162448263,0.524937945903028,0.225630402986458,2.3265390610259904,0.0199898111806265,0.19803284555781897
TUFT1,1066.24770684885,1.27937539359376,0.41136583673271204,3.1100671940947793,0.0018704478837688102,0.0583447318646752
SLC25A10,669.961479969917,1.0339786182952,0.41255160898521603,2.5063012621343503,0.0122001621057696,0.15466322132434
TSTA3,3661.0760884190704,1.4821899012146202,0.463656650016017,3.19674030592125,0.0013898999906908,0.0504733447921506
SPRR1B,236.02776667575299,2.95100651156963,1.3623693629929798,2.16608402370894,0.0303047668067625,0.24014892545071104
ADAM15,3731.01610791809,0.869714593650501,0.335431621049334,2.59282231928452,0.0095191935874284,0.13622704499402
TYW1,499.595558803198,0.491315443963844,0.171682678124378,2.86176479381282,0.00421289423043356,0.0878675123280012
UCP2,1809.84501943153,-1.17118159469624,0.459489003150031,-2.54887839897623,0.0108069975147801,0.146284580799144
DUSP22,854.216455380411,-0.6507608186191,0.210398896934392,-3.09298588586244,0.0019815355917424398,0.0600044386063038
SLC16A6,35.5258324763404,-1.33184351818757,0.56085448713863,-2.37466856150581,0.0175647142408695,0.18640099490967102
MFNG,389.43644877160796,-1.04059891533599,0.411080134462575,-2.5313772865633903,0.0113615565254732,0.150128715531211
SULT4A1,46.3759731964192,2.0422316561400002,0.9012043256430529,2.26611390783413,0.0234444099282712,0.214781053196494
MBOAT2,856.319702488333,1.2871600079510601,0.461757275567932,2.78752512641612,0.00531123353209314,0.0988439068316889
SDPR,454.33153640842903,-1.2918361069221398,0.5688140508887021,-2.2711044231481297,0.023140657305209,0.214142247100601
S100A5,7.49289903446966,3.96802610824562,1.20231772346987,3.3003140773754596,0.000965766805471808,0.0407193162192228
LONRF3,97.0604669722636,1.1698218815321102,0.465172848559983,2.51481118288283,0.0119096148353269,0.153096317912328
JARID2,456.193846939792,-0.723587141995537,0.235901026696225,-3.0673335853146404,0.00215977682516181,0.0634135795791085
MORC4,585.2378398361969,0.6483558832212271,0.292194503166268,2.2189188235765402,0.0264922476546477,0.226031013842985
PTPRZ1,102.358035336105,2.3065882962031603,0.815369348883913,2.82888766834373,0.00467100908672552,0.0917746534497778
MEF2C,624.68158725515,-1.31945756013172,0.42392602103696997,-3.1124712677560495,0.0018552807238285199,0.0582504446551681
VCAM1,1529.10153159477,-1.49255887788986,0.575219676818134,-2.5947632496614905,0.009465609521046341,0.13618114465218
LGALS3BP,18039.4267143917,0.802513457058066,0.318091983706615,2.52289745785686,0.0116392335526648,0.152080027776715
PLEKHO2,1266.86470131026,-1.1001015247646,0.328892509521743,-3.3448664621894504,0.000823221959496847,0.0378930799398034
PLEKHO1,1173.42521147863,-1.1640845719156698,0.41265754602998206,-2.82094580146389,0.00478822918645964,0.0931432132253473
E2F1,230.75830981450198,1.14300106435096,0.495740952298689,2.3056418055659904,0.0211306552954016,0.204282319762017
E2F8,78.27925081110209,1.2309469043158998,0.5642521036062479,2.18155483417549,0.0291424033466508,0.236418476418297
ACBD3,1743.1334556510099,0.590521352693765,0.242527756768621,2.43486090236319,0.0148975152683341,0.17293724495819301
PYCR1,1338.49440321029,1.0151336475408,0.45504964702856304,2.2308195472066403,0.0256930846008814,0.222955344584077
LIPE,199.364741381311,-1.5912639890118403,0.5646393074567121,-2.8181955595322,0.00482943855360837,0.0936347910547789
LMTK2,469.23888296368597,0.972389641135619,0.456999685224274,2.12776873283494,0.0333562629710438,0.248781539822969
LAMB3,13087.694723229599,1.5543281876690802,0.685598039341248,2.26711294151679,0.0233833272025111,0.214781053196494
COPZ1,3507.46886470336,0.520867003950563,0.207860607804092,2.50584759398701,0.0122158261851098,0.15466322132434
RHOQ,1373.68814408115,-0.7712508353292109,0.24851081715942996,-3.10348999751758,0.00191252699731181,0.0591514171538719
PRSS12,311.04073495925496,1.79872385492028,0.565222358191656,3.18232962453047,0.00146095443080224,0.0514945705910444
VIPR1,269.739439294336,1.86767124281005,0.654740356414299,2.85253723023641,0.00433717315526828,0.0892971258042618
NUDT15,430.227652843191,0.727887789744218,0.22575949628584302,3.2241735196937595,0.00126336822234719,0.0476779476459248
STX7,1547.4924404360002,-0.539965043288659,0.21331405582349103,-2.53131487845067,0.0113635784452244,0.150128715531211
STAB1,1715.3351629895599,-1.4255718518041398,0.42666723980126203,-3.34117953951224,0.000834232581516325,0.0378930799398034
AURKA,253.728587042579,1.2915647177742,0.47658065961549395,2.71006531993186,0.0067269958730880606,0.11154767991191301
AP1B1,3041.95664504078,-0.6048235837656191,0.18923475602575002,-3.1961548526705004,0.00139272343224525,0.0504733447921506
AHCY,2846.5699092174,0.610737739070436,0.28408627634809097,2.14983189938432,0.0315685139579258,0.24284744216258605
NKTR,1577.4541427086301,-0.8266786135459722,0.34497827340771803,-2.396320804148,0.0165605888906215,0.181488547918721
ZBED5,954.912104021189,-0.44292745451105797,0.176013087536923,-2.5164461388028396,0.0118545017823672,0.15262304289786802
KIF23,228.377794417189,1.11940747845502,0.504584269801778,2.21847478300259,0.0265224771123067,0.226031013842985
CLEC7A,247.339374650931,-1.22894490669817,0.545674674441918,-2.2521567598039303,0.0243123674599024,0.217613592744195
C10orf95,26.9086332973357,1.4859152589527402,0.5552144888609639,2.6762904945098396,0.00744420911522723,0.118301840799607
IL15,114.904252964318,-0.9605891357728871,0.316319957101885,-3.0367642452084906,0.00239132406400262,0.0657483546083965
ACACA,1138.64584649319,0.50175852793757,0.236149659371901,2.12474804864051,0.0336076418434953,0.24948684076957897
CYFIP2,849.4028757677789,-1.54783839877134,0.522651339551072,-2.9615123537248498,0.00306132212207378,0.0748499641054528
UVRAG,624.6946783991809,-0.5715204562090799,0.174890384688276,-3.2678780896259902,0.00108357028662762,0.0435007807096246
BCL2,334.968130153973,-1.73070139406925,0.518835954360306,-3.3357391281857205,0.000850729535315724,0.0381507820112069
DMXL1,720.3914255533659,-0.6260310749363779,0.290863586721177,-2.15231848714186,0.0313722787442679,0.24193439606110603
TRIM22,1368.95672990833,-1.54911507819476,0.463525934758234,-3.3420246032247203,0.000831696883953068,0.0378930799398034
SERPINB1,3825.3486686406,0.9069401168929179,0.400004468949499,2.2673249608304302,0.0233703817425903,0.214781053196494
SERPINB5,1331.84098855897,2.3728251586692597,0.8343118069085029,2.8440507961425494,0.0044543945931042,0.09042850938582199
CX3CR1,85.7467307214221,-2.17366482544593,0.666396213419275,-3.26182049308604,0.00110699218371672,0.0442395243669466
C6orf62,2585.85389205406,-0.570080914964002,0.186607591394575,-3.0549717227665494,0.0022508174260451,0.0639813005106756
ATP8B4,85.35408445435591,-1.08169741212947,0.48242987138994603,-2.24218581037065,0.0249493658438291,0.22040482387551003
ASXL1,1578.91452724553,-0.35272754208338497,0.149907990913942,-2.35296023869652,0.0186246255044052,0.19172920554301298
NIPSNAP3B,36.7402149836895,-1.0173385607956,0.40629772093698097,-2.50392386757542,0.0122824460378235,0.154950486020473
IVL,20.910303281709,6.17669399000512,1.86268467555112,3.31601696791626,0.000913102846410151,0.0390595256435255
NEB,300.172675685261,2.4817488032964303,1.00947194519845,2.45846238233847,0.0139533393797634,0.16660816614427498
GNAI2,8145.872385966451,-0.469747607483045,0.20270845489380102,-2.31735576954175,0.0204843596421587,0.20034315350928103
CITED1,22.391739736757497,2.2050279791209,0.906553265086758,2.4323203765747596,0.0150024306999831,0.173224644684643
SLC7A4,123.95685477831002,1.8455493198555901,0.690361647584082,2.67330800648338,0.00751072551647655,0.118591156514426
OGT,3069.4421963319396,-0.8186580264295071,0.292389045653933,-2.79989294605263,0.00511195567555545,0.0966122693331457
PRPF39,541.258062201313,-0.4975138177147929,0.23070861070305604,-2.15645968392199,0.0310477885928062,0.241338255940576
RIN1,554.56997693271,1.459849234864,0.440210426588361,3.31625319776692,0.000912331302735453,0.0390595256435255
RIN3,746.697076741675,-0.834180597963577,0.330810133843297,-2.52162951682346,0.011681266429213001,0.15238389307805303
TUBG1,724.686108035022,0.5571292881160009,0.23436173682449898,2.3772194884065296,0.017443704993825998,0.18595072383157701
CRABP2,1595.16719124186,2.09703303887465,0.8371098292008821,2.5050871053282298,0.0122421240210766,0.15466322132434
GLIPR1,798.970743597724,-1.03636417894664,0.47030837227248795,-2.20358437154546,0.0275535873842948,0.23024276750222697
PTPRC,1382.68097855953,-2.01247921614695,0.720336432133881,-2.7938045701580094,0.005209194915958879,0.0978362917089561
PTPRO,86.9946336737062,-1.5289003223246398,0.528315070513011,-2.89391767840359,0.00380467896686709,0.0832164438826873
CPD,4027.13562132625,1.02557449836405,0.334485773727657,3.06612292335962,0.0021685414229326303,0.0634135795791085
YIPF6,292.938634802095,0.83329421733761,0.287206891621578,2.90137263988621,0.0037153177206014102,0.0819508879948426
TOP2A,1105.2998329357401,1.12865410816071,0.51644135179491,2.18544488011666,0.0288562432431969,0.23533661773165301
P2RY10,45.3956215749304,-2.06761131010966,0.8406178894458629,-2.4596327725937797,0.0139079243108208,0.166291219846611
TOX3,455.87299362012,2.27371451254045,0.564247814203439,4.02963814002594,5.5862780084551e-05,0.00965355348895042
KRT16,2145.66601277655,2.75305089912557,1.10605410708276,2.48907434229125,0.012807618132187998,0.15938579197865801
CDC6,233.259990864608,1.6065718898110601,0.48789861881380997,3.29283959384224,0.000991810417113437,0.0413831035202772
TM9SF3,7611.490156981791,0.7521774988253531,0.273604304273023,2.7491435152086403,0.00597512182308375,0.10461563181921901
TNFAIP8,574.796153601954,-1.23350862165803,0.39011735040174395,-3.1618912114207705,0.00156748111654746,0.0530635710090959
SDC1,9037.79879391322,1.4992298884552802,0.5226989618349229,2.8682473047053,0.00412752765505282,0.0869105970005844
SDC3,2048.3664630575895,-0.735967485362282,0.317305034331655,-2.3194321102167903,0.020371618260766004,0.20012787080699002
WDR11,1091.32578305072,-0.410611014728554,0.177001147003203,-2.31982120839659,0.0203505512897841,0.20003241267772198
INPP4B,672.776487770994,1.13718273496796,0.4956975635502511,2.29410596014091,0.0217844130994738,0.20797860046864897
QKI,1509.5705477556198,-0.7534148783531159,0.3482502399648061,-2.1634296028891598,0.0305081527682682,0.24087170261270102
PLA2G4A,380.059815005293,1.09369526488579,0.501330752629273,2.18158423186651,0.0291402316646815,0.236418476418297
MBD2,1195.63931669297,-0.472498619596034,0.184190575287382,-2.5652703394775895,0.0103095445298119,0.142618063417115
SLC15A3,1012.82185569659,-1.0853490707306999,0.406755325365389,-2.6683094308740296,0.00762340120725628,0.11963920113685197
LMCD1,1305.4370679833,-0.877540626567483,0.41175033532015504,-2.13124447338981,0.0330690068904193,0.24832048463432
EAF2,60.58403142143539,-1.0676301016060101,0.39780793971931605,-2.6837827881447,0.00727943835689034,0.11732464396801598
LAD1,6680.27459846526,1.3270538543180102,0.540452014214576,2.45545176891713,0.014070763301017,0.167508426552769
GNG7,324.32611965898104,-1.5214662939914,0.5998389230895451,-2.53645809804222,0.0111980142847523,0.148833939483012
GNG4,352.826538446848,1.88451330890158,0.8716343414999159,2.16204573314389,0.0306146512626221,0.24087170261270102
ALG8,603.995185154694,0.430352035432591,0.19204103352665303,2.24093792628367,0.0250300961276685,0.22056520707701502
ALG3,979.708760977637,0.660179414740643,0.305899016041007,2.15816128892727,0.0309152939747491,0.241338255940576
ALG5,790.3281597680409,0.56711607913162,0.264085810615293,2.14746895264951,0.0317559663487843,0.24344205836104396
CCNE1,118.857973192534,1.10074305789257,0.48758130392835497,2.25755796833078,0.0239732316132411,0.21622529884941702
FIG4,407.775560927857,-0.486384854204854,0.22157506559151396,-2.19512449609981,0.0281546684781064,0.23233609261636498
IRF6,984.397092302131,1.11487280888323,0.451091404056025,2.47150089507084,0.0134547214461183,0.163761057159108
IRF5,405.16026577896304,-0.9703921605642629,0.302786023879303,-3.2048776496734304,0.00135119903928276,0.0499235468937514
IRF4,126.606555843051,-1.8666863390916801,0.803145750225269,-2.3242186596493903,0.0201137777182019,0.198591158826661
IRF8,848.357006017887,-2.1875662103431397,0.570314937628489,-3.8357161385945497,0.000125198945774692,0.0143491049053928
CLK4,434.22918418956596,-0.875020373096619,0.249826773965154,-3.50250839495157,0.00046089925913686504,0.0288436805202906
ADAP1,1835.4922205020898,1.64261243885391,0.6009064836162851,2.73355752290869,0.00626541782984015,0.107518718435348
ADAP2,222.24296377361802,-1.4150093404568702,0.38021427167173294,-3.7216102757935094,0.000197956381609164,0.0186389573778922
OMG,3.01192526073525,-1.20912502844562,0.53307955148443,-2.26818872545131,0.0233177063439023,0.214781053196494
CYBB,1308.58771642639,-1.66850217883524,0.6016862999607779,-2.7730433266371604,0.0055534726230839,0.101480371444789
HMHA1,1228.47988080459,-1.32797198947646,0.466552721762545,-2.846349249576,0.0044223662773259205,0.0903552160543889
NOTCH2,3343.72445036777,-0.935893959495845,0.403183318997818,-2.32126160829811,0.0202727289233712,0.19958387891676102
MLPH,4121.42775192746,2.2588097191255097,0.560350794485411,4.03106365040465,5.55250029756546e-05,0.00965355348895042
CRLF3,350.103591660476,-0.673196844490009,0.266863169457206,-2.5226292779902004,0.0116481126425187,0.152080027776715
RNF130,1656.7070541888097,-0.589957503048933,0.24977644369956697,-2.36194212036479,0.0181794802628208,0.18959621978254101
SCARF1,258.29797241842004,-1.00520358567498,0.31901556530206604,-3.15095467120289,0.00162737744438515,0.053911466315495996
SNRPD1,877.648195018276,0.6846594092969399,0.31140171807954403,2.19863722499454,0.0279037278589334,0.23131481645618202
PKP3,2871.70442542765,1.73799624295396,0.557210356643527,3.11910254759646,0.0018140281429331198,0.0572946809875509
B4GALT4,1535.5104385395098,0.8392477859760369,0.330549657093149,2.53894617031636,0.0111186929213498,0.148401291558432
DHRS11,214.766870417473,1.0753134837424398,0.46693482674123804,2.30291985553338,0.0212833527787329,0.20530805110694503
TNFRSF1B,1552.25997658401,-0.9794151249922649,0.38009785167079707,-2.57674470057394,0.00997355837788253,0.13988053400378603
FAM174B,958.488772885862,1.05960329996058,0.46795932432727394,2.2643064148445897,0.0235552753166077,0.215090331098844
PTPN3,939.179248819951,0.8385057486866809,0.363390839340295,2.3074487794158904,0.0210298145533617,0.203642555872773
ZNF671,149.07590260511998,-1.05078601976239,0.42319688274448497,-2.48297202226045,0.0130291320372775,0.160748601098023
PTPN6,1428.60844319821,-1.40099848571334,0.309393046607014,-4.52821581182097,5.94838130170789e-06,0.00260553441741872
CD68,4690.77791993113,-0.9251734073302321,0.40107754814033797,-2.30671951501636,0.021070461611636,0.203874594839749
S100A6,54541.0450929104,1.7056531103944599,0.5502634140251079,3.0997029184946503,0.0019371483435235899,0.0595816795920762
CLEC3B,280.512231666936,-1.4331545984532401,0.591068566411646,-2.42468417353652,0.0153217094899721,0.17503656299369802
CGGBP1,1788.1604582097602,-0.337023521114626,0.15137402333439498,-2.22642903776244,0.0259854572723691,0.223679881331395
IL21R,105.352598360317,-1.5759431534236001,0.670725537320657,-2.34960958802762,0.0187931110948215,0.192228549004721
FOXE1,7.583319122378071,3.9863583735266697,1.55188426239098,2.56872143763152,0.0102074473360012,0.14187385792561902
RFTN1,1155.35930758088,-1.0059013478227,0.38792464579149105,-2.5930328447431803,0.00951336847369255,0.13622704499402
HTATIP2,1403.4059344084699,0.779329527826354,0.32383915167085997,2.40653276111111,0.0161047594855801,0.18009418998330604
ZKSCAN4,104.143850446651,-0.644637653301648,0.181963460847781,-3.54267637193881,0.000396088458979966,0.0274592684783837
AJAP1,38.06667569817729,-2.02939458580311,0.725305533668894,-2.79798580266939,0.00514223728753733,0.0970308243635523
SLC7A6,802.481035017637,-0.7095220792371378,0.251852368993252,-2.8172142357578904,0.0048442201205999395,0.093715187053187
RNGTT,322.840338629119,-0.655356514723528,0.27801115272295396,-2.35730296538358,0.0184082214056628,0.19075108483059303
AIF1,614.9223081166381,-1.46720815128733,0.461064832592555,-3.18221657253115,0.00146152485527815,0.0514945705910444
PDCD6,1780.6933160591898,0.5756106363556899,0.24986758239046,2.30366272746899,0.0212415836705247,0.20501734425483398
TCF21,244.342930527573,-1.187412620689,0.48782098827050796,-2.43411548342514,0.0149282314244504,0.17297511546647798
DSG3,375.15314815315804,3.39014910332099,1.24222076462991,2.7291035537721,0.00635067580403704,0.10816985164884599
GCAT,282.728296714424,1.33847763482238,0.564075901420264,2.37286796236513,0.0176505723583594,0.18649501633316898
HIST2H2AA3,727.855826084765,1.88417197358868,0.639730754862681,2.9452577655002896,0.0032268570976278802,0.0763357442799916
KLRD1,33.4740393954455,-2.80007019209913,0.617236952275066,-4.5364591050137095,5.72065760455435e-06,0.00260553441741872
DAP,5531.42163431797,0.5072131353756371,0.213713351611619,2.3733338677753504,0.0176283213496275,0.18649501633316898
PIK3CD,517.257366950114,-1.6726122276042,0.46995639578681,-3.55907961376688,0.000372156714574106,0.0267691653581137
PIK3CG,136.28902079237102,-1.4232783053616003,0.62954441893804,-2.2608068033745496,0.0237712231307748,0.21537832292777803
PLEKHA6,2426.62198663139,1.4817194421640199,0.398398930564788,3.71918529013988,0.000199866399959194,0.0186389573778922
TRAFD1,978.0947817606669,-0.461262067593235,0.18309043324021898,-2.5193127758240097,0.0117584154726645,0.152611691004075
EVL,1455.06330170136,-1.3773479127880002,0.405328335055298,-3.39810418780639,0.000678545730856546,0.035380739528448994
ALDH3A1,386.986683362051,3.97732387582079,0.982086384532186,4.04987172051609,5.1245716527761496e-05,0.00960802668175818
BACH2,166.475677532428,-1.94232664823075,0.568229909855708,-3.4182055793648196,0.000630354752664641,0.0339736151711365
GMDS,1178.87486062376,1.6388152137342098,0.5911768158424311,2.7721236182086897,0.00556918825721664,0.10150090366617
LSR,7046.416600917809,1.2107714915858998,0.468446137477592,2.58465465870944,0.00974765762581602,0.137986118873399
KCNIP2,47.1770305553135,-1.7468511125085,0.6681175303654421,-2.6145865556813397,0.00893355217596322,0.131423141526858
SMYD3,310.33334054066,0.64679213892996,0.294086197182737,2.19932844562596,0.0278545764734799,0.23121011952310302
ARF1,11978.5821803836,0.431567930047324,0.19337475708035898,2.2317697333576096,0.0256301856914803,0.222694065565392
EEF1A2,1319.4828836999302,2.63606038903788,0.883762890565578,2.9827688141000004,0.0028565367551600398,0.0717145352890892
CHP2,34.5137527191199,6.19029729902987,1.83121588470285,3.3804301015193396,0.0007237248060976139,0.0360779615620178
ARL14,722.446817827781,2.8955079512224002,0.8249539260532829,3.5099026258048,0.00044827082189179807,0.0288436805202906
KIF4A,225.736470463575,1.56296201960648,0.508508330931974,3.07362126544111,0.00211477719897296,0.0626815803328662
MNDA,253.84549024098598,-1.37762062635459,0.590935713746251,-2.3312529507162996,0.0197400255374301,0.19655266105744001
CD48,428.09493083318705,-2.13634501957641,0.752225424318841,-2.8400329881310804,0.0045108868798678205,0.0906822987655009
CA14,27.223770195550102,2.4962532776286404,0.823231278083024,3.03226243230385,0.0024272807640986,0.0664142141096228
